20230131;294;452;106;65;41;605
20220125;966;825;146;80;66;606
20220206;63;876;337;190;147;607
20230908;855;348;159;145;14;608
20230510;63;541;125;49;76;609
20230625;524;354;141;77;64;610
20230406;181;876;57;50;7;611
20220203;524;307;159;159;0;612
20220824;442;876;498;270;228;613
20220313;181;837;204;204;0;614
20230409;597;720;332;48;284;615
20220604;105;204;203;126;77;616
20220709;635;720;412;230;182;617
20220604;741;858;274;201;73;618
20230318;156;818;122;38;84;619
20230628;442;837;238;80;158;620
20230228;162;567;188;150;38;621
20230107;105;351;210;187;23;622
20220414;63;825;414;409;5;623
20220201;181;818;247;122;125;624
20230114;105;720;56;52;4;625
20221021;442;452;219;154;65;626
20220918;635;818;305;232;73;627
20211230;25;837;221;221;0;628
20230713;196;286;230;217;13;629
20230203;294;837;352;113;239;630
20211124;634;308;270;150;120;631
20221220;524;204;73;63;10;632
20220321;741;818;222;50;172;633
20220626;387;204;331;17;314;634
20220505;360;721;465;294;171;635
20230902;634;348;442;152;290;636
20230330;634;348;348;248;100;637
20250402;156;204;213;55;158;638
20220419;25;721;384;357;27;639
20230913;442;308;252;245;7;640
20211128;196;348;306;305;1;641
20230105;196;204;354;332;22;642
20240411;597;452;295;167;128;643
20230514;524;819;294;209;85;644
20220831;962;721;370;349;21;645
20220226;580;541;281;190;91;646
20220316;634;720;185;67;118;647
20230415;360;720;378;354;24;648
20211006;63;876;251;131;120;649
20221210;966;204;134;19;115;650
20230923;105;721;334;142;192;651
20220327;181;348;477;420;57;652
20220102;63;825;176;33;143;653
20211208;105;204;364;17;347;654
20220503;25;204;270;130;140;655
20220128;966;308;441;369;72;656
20230827;855;819;197;87;110;657
20211117;955;720;118;90;28;658
20220707;181;825;332;249;83;659
20230712;597;720;376;270;106;660
20220111;597;819;294;37;257;661
20230417;63;858;377;18;359;662
20230904;25;858;233;167;66;663
20220609;387;837;489;87;402;664
20230522;105;825;346;131;215;665
20220622;966;452;114;7;107;666
20230215;105;348;497;281;216;667
20221102;597;876;403;259;144;668
20230406;294;721;210;85;125;669
20230418;162;819;332;66;266;670
20230706;360;837;60;60;0;671
20230819;294;567;432;372;60;672
20220910;855;348;252;146;106;673
20220805;855;818;158;65;93;674
20211231;63;818;479;214;265;675
20230117;105;721;296;260;36;676
20230721;387;204;324;86;238;677
20220201;63;876;463;167;296;678
20211107;634;204;454;334;120;679
20220821;162;647;63;50;13;680
20220803;63;286;491;351;140;681
20230531;442;720;79;55;24;682
20221217;294;567;78;5;73;683
20211223;634;204;105;22;83;684
20230912;63;876;265;77;188;685
20230326;442;308;211;84;127;686
20230130;162;720;268;115;153;687
20221214;156;819;406;375;31;688
20230101;524;348;227;99;128;689
20230607;294;354;459;400;59;690
20220829;156;721;401;162;239;691
20230718;580;720;351;323;28;692
20211123;162;351;91;23;68;693
20211016;162;286;491;383;108;694
20230627;387;567;346;60;286;695
20220313;162;825;376;123;253;696
20230525;387;647;164;33;131;697
20221206;442;286;492;281;211;698
20230424;597;308;301;128;173;699
20220702;634;351;142;84;58;700
20220905;360;351;229;222;7;701
20220226;196;567;138;35;103;702
20220711;524;825;336;32;304;703
20220827;25;977;362;140;222;704
20220214;63;567;275;45;230;705
20230819;63;286;115;86;29;706
20230529;294;720;137;52;85;707
20220225;741;567;372;134;238;708
20211116;63;825;99;15;84;709
20220613;294;286;403;14;389;710
20220904;442;819;207;203;4;711
20220715;597;351;338;89;249;712
20230506;63;308;372;329;43;713
20230124;741;541;55;13;42;714
20230303;25;351;328;3;325;715
20220726;105;721;408;48;360;716
20211214;580;647;446;274;172;717
20230309;360;348;51;42;9;718
20211208;63;351;315;122;193;719
20220210;63;307;495;308;187;720
20220509;156;351;131;49;82;721
20220626;181;354;250;165;85;722
20221210;966;307;227;183;44;723
20230127;63;348;194;14;180;724
20240407;855;818;137;100;37;725
20240305;63;541;185;175;10;726
20220228;294;858;215;124;91;727
20211208;181;348;103;64;39;728
20240407;741;825;378;71;307;729
20240604;162;819;384;30;354;730
20211107;63;308;335;317;18;731
20230103;63;876;409;408;1;732
20250504;966;818;382;108;274;733
20230701;63;825;426;34;392;734
20220817;442;721;403;245;158;735
20230804;966;819;59;2;57;736
20211127;442;819;435;62;373;737
20220511;181;286;441;113;328;738
20220404;741;721;309;169;140;739
20220422;955;858;273;198;75;740
20240109;162;567;396;294;102;741
20230815;580;818;138;137;1;742
20241103;294;818;390;20;370;743
20230117;181;348;82;17;65;744
20221024;741;308;442;20;422;745
20220921;63;977;171;10;161;746
20220411;442;541;491;469;22;747
20221125;25;354;65;29;36;748
20220303;360;348;233;62;171;749
20230305;580;876;300;271;29;750
20220303;580;354;165;73;92;751
20220412;635;541;424;89;335;752
20230926;741;567;426;171;255;753
20221009;634;307;72;67;5;754
20230112;360;721;282;39;243;755
20230819;156;567;151;62;89;756
20220305;105;354;418;376;42;757
20220315;855;819;211;154;57;758
20230101;181;858;187;7;180;759
20211210;25;876;499;49;450;760
20221024;63;977;430;384;46;761
20230429;635;541;72;14;58;762
20221127;580;977;185;31;154;763
20211115;955;204;340;303;37;764
20230512;360;204;494;248;246;765
20230430;63;567;214;40;174;766
20230303;105;286;133;86;47;767
20221231;387;819;234;133;101;768
20230531;962;837;411;133;278;769
20220615;524;307;313;295;18;770
20220622;360;825;245;113;132;771
20220606;181;876;380;349;31;772
20250708;966;204;220;27;193;773
20220120;181;452;154;148;6;774
20211213;597;977;77;71;6;775
20220930;635;977;55;52;3;776
20230113;597;354;201;128;73;777
20220701;597;720;129;118;11;778
20220405;442;977;369;215;154;779
20220119;635;354;383;209;174;780
20220319;25;354;154;152;2;781
20221129;962;308;90;85;5;782
20220109;360;837;57;1;56;783
20211126;360;858;335;310;25;784
20230503;156;721;78;5;73;785
20210928;105;452;171;118;53;786
20230225;25;837;308;150;158;787
20230719;360;307;127;78;49;788
20230919;635;351;260;216;44;789
20221124;635;818;314;176;138;790
20220114;741;818;369;183;186;791
20240905;25;452;429;302;127;792
20230802;962;647;60;29;31;793
20221129;360;204;315;244;71;794
20221221;524;819;453;51;402;795
20221010;387;204;124;66;58;796
20230323;962;876;108;71;37;797
20240207;360;819;313;91;222;798
20220318;63;348;115;57;58;799
20230511;855;876;314;227;87;800
20220424;360;286;397;40;357;801
20221224;962;354;247;141;106;802
20220905;962;351;290;22;268;803
20211120;955;204;362;160;202;804
20220504;966;876;221;108;113;805
20230326;181;308;53;34;19;806
20211219;442;567;345;133;212;807
20230331;962;647;132;20;112;808
20220308;156;876;393;364;29;809
20211110;63;567;372;86;286;810
20230702;955;876;456;114;342;811
20211228;25;721;145;117;28;812
20230615;63;204;473;292;181;813
20211031;294;721;401;312;89;814
20230609;156;286;364;329;35;815
20211124;966;308;245;25;220;816
20211213;962;647;141;42;99;817
20230317;156;825;338;332;6;818
20240603;294;308;226;35;191;819
20221215;580;348;268;64;204;820
20211029;442;837;280;121;159;821
20230511;634;825;403;142;261;822
20230406;855;308;500;155;345;823
20220830;294;858;311;262;49;824
20230725;855;858;240;118;122;825
20230607;387;308;196;61;135;826
20230202;25;348;437;424;13;827
20220727;962;977;246;87;159;828
20221122;962;541;218;25;193;829
20221219;196;818;428;89;339;830
20220827;634;348;445;393;52;831
20220611;955;348;78;60;18;832
20221124;63;876;206;58;148;833
20220921;580;721;340;298;42;834
20250109;63;351;99;84;15;835
20230109;105;351;277;231;46;836
20230810;580;204;464;274;190;837
20211231;181;837;473;34;439;838
20211112;156;825;280;246;34;839
20230725;442;819;266;141;125;840
20220717;63;818;131;52;79;841
20220817;25;818;382;23;359;842
20220812;741;977;373;112;261;843
20220824;962;721;278;179;99;844
20230819;360;348;106;53;53;845
20230524;634;351;383;206;177;846
20211114;196;876;198;82;116;847
20230921;966;837;268;8;260;848
20250607;955;858;50;16;34;849
20230524;156;354;74;60;14;850
20230512;25;452;380;85;295;851
20230919;966;825;216;62;154;852
20230129;162;720;407;167;240;853
20220410;442;721;458;269;189;854
20220409;955;452;89;85;4;855
20230810;962;351;158;19;139;856
20230831;63;348;472;126;346;857
20230729;597;541;284;128;156;858
20230910;181;286;386;50;336;859
20230829;156;308;257;162;95;860
20220405;580;825;433;9;424;861
20230126;524;286;62;61;1;862
20240205;962;977;474;228;246;863
20240604;294;977;455;287;168;864
20230408;442;837;64;23;41;865
20220804;294;858;443;136;307;866
20220325;741;819;290;55;235;867
20211007;597;720;221;135;86;868
20220505;181;541;364;164;200;869
20211210;634;541;427;422;5;870
20230501;634;286;198;187;11;871
20211206;105;354;456;355;101;872
20230126;524;876;483;281;202;873
20211016;955;308;98;1;97;874
20211031;63;876;413;100;313;875
