181;613;837;733;60;52371.0;67.88;52303.12;166;166
294;692;721;460;21;1428.21;7.75;1420.46;167;167
294;42;837;576;92;6256.92;7.01;6249.91;168;168
580;3;204;304;7;1601.74;4.22;1597.52;169;169
524;801;720;576;57;26282.13;75.09;26207.04;170;170
634;618;858;733;5;3466.95;10.52;3456.43;171;171
955;147;541;304;58;37764.38;170.06;37594.32;172;172
635;837;307;460;27;17336.97;151.22;17185.75;173;173
634;630;541;304;16;11094.24;191.27;10902.97;174;174
196;599;351;623;97;96527.61;260.46;96267.15;175;175
966;195;308;576;42;15288.42;81.35;15207.07;176;176
360;313;721;623;57;37622.85;105.11;37517.74;177;177
442;256;351;460;70;3236.1;4.05;3232.05;178;178
966;62;837;623;50;18200.5;36.27;18164.23;179;179
580;492;354;460;63;14415.66;50.54;14365.12;180;180
25;309;818;460;41;34447.79;129.28;34318.51;181;181
741;393;647;623;68;29363.76;114.3;29249.46;182;182
162;319;876;304;69;29883.9;4.96;29878.94;183;183
181;707;348;663;89;77683.65;54.29;77629.36;184;184
63;464;721;304;98;63808.78;163.79;63644.99;185;185
25;349;541;733;25;21004.75;190.03;20814.72;186;186
294;858;286;663;4;272.04;0.06;271.98;187;187
360;67;348;663;71;46863.55;56.82;46806.73;188;188
855;78;567;576;25;21185.75;240.12;20945.63;189;189
741;937;308;663;82;35409.24;14.98;35394.26;190;190
181;671;837;576;55;48006.75;67.43;47939.32;191;191
524;693;286;460;42;19365.78;60.64;19305.14;192;192
387;623;307;304;16;14884.8;108.56;14776.24;193;193
634;10;819;733;37;25655.43;142.09;25513.34;194;194
966;380;818;623;39;14196.39;92.25;14104.14;195;195
955;80;286;460;81;52739.91;123.3;52616.61;196;196
105;282;307;663;25;9664.25;67.35;9596.9;197;197
955;644;307;733;30;19533.3;66.15;19467.15;198;198
181;382;876;733;19;16584.15;167.77;16416.38;199;199
196;412;720;304;15;14926.95;241.66;14685.29;200;200
524;951;354;576;12;5533.08;59.21;5473.87;201;201
635;458;720;304;88;56505.68;185.41;56320.27;202;202
162;434;876;304;45;19489.5;11.56;19477.94;203;203
181;791;308;304;53;46261.05;51.44;46209.61;204;204
955;169;825;623;85;55344.35;169.45;55174.9;205;205
63;239;721;460;62;26772.84;12.3;26760.54;206;206
580;588;567;733;57;13042.74;50.21;12992.53;207;207
962;344;818;733;79;21220.19;37.92;21182.27;208;208
105;378;647;663;94;36337.58;103.49;36234.09;209;209
181;448;348;304;33;28804.05;202.58;28601.47;210;210
162;719;351;733;50;21655.0;100.91;21554.09;211;211
597;913;541;733;100;65235.0;109.86;65125.14;212;212
181;949;977;663;29;25312.65;157.99;25154.66;213;213
597;658;351;304;99;64582.65;117.01;64465.64;214;214
294;911;647;304;80;5440.8;13.39;5427.41;215;215
360;421;307;460;61;40263.05;25.45;40237.6;216;216
635;131;977;576;71;45589.81;80.45;45509.36;217;217
966;217;647;663;76;27664.76;98.42;27566.34;218;218
63;263;204;304;14;3760.54;62.41;3698.13;219;219
360;338;354;733;88;58084.4;50.63;58033.77;220;220
741;589;351;663;39;16840.98;93.42;16747.56;221;221
63;688;876;663;25;6715.25;46.98;6668.27;222;222
855;782;837;733;28;23728.04;70.78;23657.26;223;223
181;849;308;576;53;46261.05;4.94;46256.11;224;224
634;971;818;576;20;13867.8;129.32;13738.48;225;225
962;753;567;623;11;2954.71;41.5;2913.21;226;226
25;870;819;576;12;10082.28;75.56;10006.72;227;227
181;334;721;663;81;70700.85;212.09;70488.76;228;228
855;884;858;663;28;23728.04;122.03;23606.01;229;229
63;175;720;623;38;24742.18;29.41;24712.77;230;230
580;409;721;663;81;18534.42;48.53;18485.89;231;231
442;197;647;460;35;1618.05;7.6;1610.45;232;232
635;270;818;576;65;41737.15;105.74;41631.41;233;233
597;834;308;733;54;35226.9;26.56;35200.34;234;234
634;835;647;663;15;10400.85;97.92;10302.93;235;235
25;342;876;663;96;80658.24;191.04;80467.2;236;236
105;172;818;663;33;12756.81;48.52;12708.29;237;237
105;157;720;576;94;36337.58;58.07;36279.51;238;238
524;876;567;663;75;34581.75;48.75;34533.0;239;239
580;229;819;733;49;11212.18;12.41;11199.77;240;240
162;808;308;663;14;6063.4;19.83;6043.57;241;241
634;315;647;576;37;25655.43;207.85;25447.58;242;242
580;510;977;663;88;20136.16;43.78;20092.38;243;243
63;76;354;304;33;21527.55;96.19;21431.36;244;244
105;222;308;576;68;26286.76;68.83;26217.93;245;245
162;981;876;304;100;43310.0;18.8;43291.2;246;246
741;77;204;663;81;34977.42;51.01;34926.41;247;247
105;761;541;623;3;1159.71;31.97;1127.74;248;248
294;77;567;623;90;6120.9;8.08;6112.82;249;249
855;626;876;733;85;72031.55;89.39;71942.16;250;250
196;402;308;460;39;38810.07;264.79;38545.28;251;251
63;516;204;460;75;20145.75;61.96;20083.79;252;252
105;559;567;623;94;36337.58;9.72;36327.86;253;253
580;913;307;623;33;7551.06;24.35;7526.71;254;254
196;863;876;576;60;59707.8;25.88;59681.92;255;255
635;402;858;663;5;3210.55;146.41;3064.14;256;256
580;458;567;623;18;4118.76;41.78;4076.98;257;257
966;727;308;623;82;29848.82;10.92;29837.9;258;258
580;121;720;460;75;17161.5;5.7;17155.8;259;259
966;139;204;733;83;30212.83;35.24;30177.59;260;260
634;11;837;733;53;36749.67;138.23;36611.44;261;261
524;493;351;304;55;25359.95;8.03;25351.92;262;262
162;500;837;576;17;7362.7;17.25;7345.45;263;263
63;649;647;623;97;42010.7;58.99;41951.71;264;264
855;616;348;304;3;2542.29;51.53;2490.76;265;265
855;451;647;663;6;5084.58;134.3;4950.28;266;266
25;825;348;733;75;63014.25;125.01;62889.24;267;267
741;204;351;733;69;29795.58;31.51;29764.07;268;268
63;673;351;663;62;42990.18;95.97;42894.21;269;269
156;428;308;460;28;26642.84;38.9;26603.94;270;270
156;875;567;304;94;89443.82;107.03;89336.79;271;271
580;60;348;733;31;7093.42;25.68;7067.74;272;272
181;684;204;576;35;30549.75;60.92;30488.83;273;273
966;408;819;460;8;2912.08;102.57;2809.51;274;274
635;796;452;576;78;50084.58;128.33;49956.25;275;275
105;630;348;576;81;31312.17;2.4;31309.77;276;276
597;543;721;663;25;16308.75;157.45;16151.3;277;277
580;986;351;576;92;21051.44;52.36;20999.08;278;278
966;378;286;460;29;10556.29;6.81;10549.48;279;279
597;922;204;576;56;36531.6;114.92;36416.68;280;280
63;396;977;733;21;20897.73;102.95;20794.78;281;281
962;211;567;460;67;17996.87;8.07;17988.8;282;282
635;656;721;304;2;1284.22;190.4;1093.82;283;283
105;983;354;460;20;7731.4;69.73;7661.67;284;284
634;684;858;623;8;5547.12;137.02;5410.1;285;285
105;904;567;460;28;10823.96;81.24;10742.72;286;286
387;212;819;576;82;76284.6;189.6;76095.0;287;287
580;60;647;733;27;6178.14;53.14;6125.0;288;288
360;721;720;576;7;4620.35;154.16;4466.19;289;289
387;405;452;623;94;87448.2;183.48;87264.72;290;290
955;519;818;576;82;53391.02;160.17;53230.85;291;291
387;944;858;623;96;89308.8;159.42;89149.38;292;292
580;216;567;304;21;4805.22;65.96;4739.26;293;293
360;802;351;733;16;10560.8;51.46;10509.34;294;294
635;655;720;623;73;46874.03;147.07;46726.96;295;295
962;378;307;623;1;268.61;27.42;241.19;296;296
580;161;286;733;39;8923.98;67.54;8856.44;297;297
966;829;837;733;20;7280.2;107.33;7172.87;298;298
181;954;858;623;44;38405.4;165.66;38239.74;299;299
635;876;348;733;74;47516.14;137.03;47379.11;300;300
442;911;204;304;99;4576.77;0.85;4575.92;301;301
105;127;825;623;73;28219.61;16.49;28203.12;302;302
634;389;720;304;24;16641.36;190.47;16450.89;303;303
634;72;720;733;52;36056.28;44.89;36011.39;304;304
962;255;818;733;100;26861.0;10.37;26850.63;305;305
360;899;307;460;80;52804.0;6.66;52797.34;306;306
524;44;819;623;85;39192.65;112.87;39079.78;307;307
63;512;348;460;99;92099.7;183.63;91916.07;308;308
635;93;541;623;68;43663.48;16.14;43647.34;309;309
955;485;825;576;95;61855.45;26.91;61828.54;310;310
105;50;348;576;91;35177.87;105.3;35072.57;311;311
360;377;348;663;75;49503.75;109.79;49393.96;312;312
105;337;452;460;66;25513.62;50.93;25462.69;313;313
442;27;825;733;81;3744.63;4.82;3739.81;314;314
25;972;825;623;14;11762.66;41.15;11721.51;315;315
360;552;825;304;43;28382.15;89.04;28293.11;316;316
635;54;977;623;79;50726.69;158.18;50568.51;317;317
63;234;307;663;90;41498.1;126.98;41371.12;318;318
387;234;567;460;78;72563.4;113.37;72450.03;319;319
162;999;348;733;89;38545.9;102.45;38443.45;320;320
196;770;307;663;99;98517.87;218.15;98299.72;321;321
63;515;837;576;80;5440.8;17.79;5423.01;322;322
966;108;541;733;57;20748.57;102.09;20646.48;323;323
741;117;720;733;75;32386.5;19.13;32367.37;324;324
442;34;348;576;15;693.45;4.12;689.33;325;325
635;382;286;733;91;58432.01;133.1;58298.91;326;326
25;764;819;460;1;840.19;161.52;678.67;327;327
442;49;541;304;74;3421.02;9.71;3411.31;328;328
634;843;647;623;9;6240.51;5.51;6235.0;329;329
387;628;876;623;69;64190.7;102.06;64088.64;330;330
387;213;204;623;72;66981.6;12.41;66969.19;331;331
741;301;647;576;44;19000.08;97.74;18902.34;332;332
966;212;286;304;60;21840.6;82.72;21757.88;333;333
597;843;818;576;42;27398.7;151.38;27247.32;334;334
634;284;647;576;69;47843.91;48.92;47794.99;335;335
597;979;567;460;43;28051.05;2.71;28048.34;336;336
597;538;308;304;45;29355.75;38.01;29317.74;337;337
63;651;977;460;4;3721.2;169.24;3551.96;338;338
63;737;541;623;35;8008.7;29.75;7978.95;339;339
105;559;541;304;13;5025.41;11.46;5013.95;340;340
955;666;818;623;94;61204.34;189.37;61014.97;341;341
294;162;541;576;100;6801.0;6.14;6794.86;342;342
855;125;452;304;42;35592.06;26.1;35565.96;343;343
855;96;819;623;61;51693.23;193.87;51499.36;344;344
105;978;354;663;31;11983.67;83.1;11900.57;345;345
966;743;354;460;45;16380.45;75.01;16305.44;346;346
105;395;721;460;92;35564.44;18.8;35545.64;347;347
387;721;876;733;40;37212.0;278.43;36933.57;348;348
105;388;825;576;97;37497.29;20.96;37476.33;349;349
63;526;351;663;50;33002.5;93.72;32908.78;350;350
580;578;348;460;10;2288.2;18.98;2269.22;351;351
634;57;819;733;92;63791.88;29.91;63761.97;352;352
962;148;721;733;56;15042.16;56.66;14985.5;353;353
597;694;721;576;50;32617.5;13.41;32604.09;354;354
294;956;452;623;78;5304.78;16.55;5288.23;355;355
442;651;858;623;73;3374.79;0.3;3374.49;356;356
294;302;348;733;28;1904.28;16.75;1887.53;357;357
105;332;818;304;10;3865.7;37.0;3828.7;358;358
294;692;354;663;89;6052.89;17.51;6035.38;359;359
63;226;720;623;58;53957.4;236.27;53721.13;360;360
63;145;858;733;95;36724.15;20.3;36703.85;361;361
196;814;721;623;61;60702.93;223.97;60478.96;362;362
635;27;308;663;69;44305.59;119.89;44185.7;363;363
63;231;307;304;57;13042.74;58.56;12984.18;364;364
181;639;876;623;55;48006.75;56.48;47950.27;365;365
597;813;452;623;72;46969.2;168.5;46800.7;366;366
634;968;858;304;14;9707.46;171.48;9535.98;367;367
634;195;825;733;65;45070.35;79.68;44990.67;368;368
634;824;858;460;79;54777.81;139.47;54638.34;369;369
442;500;204;460;91;4206.93;7.83;4199.1;370;370
955;700;977;576;42;27346.62;170.38;27176.24;371;371
25;552;354;623;39;32767.41;240.7;32526.71;372;372
524;189;819;733;57;26282.13;62.12;26220.01;373;373
962;309;825;304;19;5103.59;57.31;5046.28;374;374
855;739;819;733;4;3389.72;163.29;3226.43;375;375
442;918;825;733;36;1664.28;6.57;1657.71;376;376
360;183;354;576;10;6600.5;117.59;6482.91;377;377
634;715;307;663;4;2773.56;57.06;2716.5;378;378
966;859;825;304;26;9464.26;58.17;9406.09;379;379
162;576;307;663;60;25986.0;77.4;25908.6;380;380
741;53;876;663;56;24181.92;22.22;24159.7;381;381
635;970;286;460;1;642.11;95.52;546.59;382;382
156;331;720;733;31;29497.43;129.01;29368.42;383;383
962;10;721;733;63;16922.43;35.58;16886.85;384;384
181;874;977;663;52;45388.2;188.88;45199.32;385;385
855;562;351;576;91;77116.13;12.89;77103.24;386;386
387;524;818;733;61;56748.3;32.72;56715.58;387;387
294;117;977;623;87;5916.87;18.13;5898.74;388;388
181;876;720;733;100;87285.0;248.39;87036.61;389;389
105;212;819;460;57;22034.49;4.83;22029.66;390;390
741;421;308;460;5;2159.1;42.28;2116.82;391;391
294;350;541;576;28;1904.28;10.81;1893.47;392;392
156;480;348;623;57;54237.21;237.19;54000.02;393;393
162;845;348;304;100;43310.0;89.34;43220.66;394;394
105;218;819;460;15;5798.55;114.94;5683.61;395;395
524;70;858;460;53;24437.77;93.32;24344.45;396;396
196;638;307;304;92;91551.96;198.23;91353.73;397;397
597;969;825;304;80;52188.0;97.43;52090.57;398;398
634;750;567;733;42;29122.38;50.93;29071.45;399;399
181;185;286;460;32;27931.2;150.61;27780.59;400;400
962;342;541;576;79;21220.19;48.14;21172.05;401;401
387;841;647;304;76;70702.8;250.2;70452.6;402;402
294;630;348;663;29;1972.29;15.65;1956.64;403;403
442;962;204;460;19;878.37;5.24;873.13;404;404
105;344;286;576;74;28606.18;18.18;28588.0;405;405
635;935;819;576;97;62284.67;147.23;62137.44;406;406
156;356;307;733;74;70413.22;177.89;70235.33;407;407
524;264;567;460;52;23976.68;81.03;23895.65;408;408
63;163;819;623;63;4284.63;14.08;4270.55;409;409
855;216;721;576;50;42371.5;66.24;42305.26;410;410
597;997;858;663;78;50883.3;189.53;50693.77;411;411
360;421;286;576;16;10560.8;5.23;10555.57;412;412
966;336;286;733;61;22204.61;3.38;22201.23;413;413
635;110;721;460;86;55221.46;40.79;55180.67;414;414
580;64;567;304;14;3203.48;28.76;3174.72;415;415
855;891;541;304;100;84743.0;30.53;84712.47;416;416
635;275;452;304;81;52010.91;68.58;51942.33;417;417
741;612;825;623;85;36704.7;107.86;36596.84;418;418
855;923;818;623;98;83048.14;88.05;82960.09;419;419
634;650;204;623;18;12481.02;167.41;12313.61;420;420
634;848;351;304;91;63098.49;146.49;62952.0;421;421
741;236;819;663;34;14681.88;94.46;14587.42;422;422
634;253;858;460;32;22188.48;18.86;22169.62;423;423
442;622;348;733;16;739.68;4.18;735.5;424;424
63;584;819;460;95;79818.05;115.26;79702.79;425;425
156;918;567;623;89;84686.17;233.05;84453.12;426;426
387;636;647;460;10;9303.0;81.61;9221.39;427;427
63;4;452;663;16;7377.44;66.24;7311.2;428;428
966;195;308;460;42;15288.42;33.64;15254.78;429;429
360;551;348;304;61;40263.05;62.52;40200.53;430;430
387;431;720;460;56;52096.8;93.03;52003.77;431;431
162;949;647;304;28;12126.8;38.85;12087.95;432;432
196;314;351;663;40;39805.2;286.96;39518.24;433;433
360;787;837;663;78;51483.9;125.39;51358.51;434;434
387;958;858;304;23;21396.9;50.87;21346.03;435;435
63;266;818;623;100;22882.0;56.94;22825.06;436;436
181;411;351;576;25;21821.25;202.72;21618.53;437;437
63;584;348;663;18;8299.62;76.93;8222.69;438;438
63;214;541;663;65;3004.95;0.68;3004.27;439;439
196;720;977;460;16;15922.08;86.59;15835.49;440;440
294;785;720;304;58;3944.58;11.89;3932.69;441;441
635;424;977;304;9;5778.99;164.83;5614.16;442;442
962;235;286;623;10;2686.1;20.44;2665.66;443;443
181;880;307;460;71;61972.35;107.5;61864.85;444;444
196;54;977;623;46;45775.98;10.17;45765.81;445;445
196;887;567;304;87;86576.31;107.77;86468.54;446;446
635;451;876;623;2;1284.22;63.76;1220.46;447;447
360;977;308;304;30;19801.5;87.62;19713.88;448;448
196;533;837;304;52;51746.76;0.42;51746.34;449;449
63;11;977;576;68;44275.48;147.06;44128.42;450;450
105;729;858;576;2;773.14;72.87;700.27;451;451
634;523;819;576;25;17334.75;72.36;17262.39;452;452
597;462;876;576;16;10437.6;82.47;10355.13;453;453
955;695;204;576;78;50786.58;21.37;50765.21;454;454
196;162;819;576;49;48761.37;24.16;48737.21;455;455
442;529;308;304;83;3837.09;12.11;3824.98;456;456
442;183;977;623;64;2958.72;6.44;2952.28;457;457
196;956;307;663;41;40800.33;225.07;40575.26;458;458
966;130;721;623;53;19292.53;18.58;19273.95;459;459
196;604;567;623;1;995.13;69.62;925.51;460;460
966;247;825;623;16;5824.16;82.0;5742.16;461;461
962;53;647;304;13;3491.93;50.32;3441.61;462;462
25;22;977;304;67;56292.73;109.27;56183.46;463;463
634;962;977;576;16;11094.24;125.85;10968.39;464;464
360;553;977;576;38;25081.9;165.2;24916.7;465;465
524;926;876;460;43;19826.87;104.48;19722.39;466;466
524;524;721;733;1;461.09;61.25;399.84;467;467
580;540;837;460;96;21966.72;54.69;21912.03;468;468
524;995;876;304;48;22132.32;133.94;21998.38;469;469
25;71;348;304;18;15123.42;112.3;15011.12;470;470
966;60;348;304;14;5096.14;39.99;5056.15;471;471
181;187;837;663;65;56735.25;63.42;56671.83;472;472
635;447;452;460;51;32747.61;179.81;32567.8;473;473
634;325;354;304;15;10400.85;46.32;10354.53;474;474
635;453;858;663;23;14768.53;153.49;14615.04;475;475
597;78;977;663;74;48273.9;172.18;48101.72;476;476
360;572;452;623;49;32342.45;88.49;32253.96;477;477
181;616;541;623;46;40151.1;70.18;40080.92;478;478
105;724;308;460;69;26673.33;12.87;26660.46;479;479
63;104;647;460;37;34421.1;7.28;34413.82;480;480
156;231;721;460;31;29497.43;251.42;29246.01;481;481
294;825;348;663;67;4556.67;19.71;4536.96;482;482
196;737;308;460;79;78615.27;293.84;78321.43;483;483
105;639;351;304;99;38270.43;25.88;38244.55;484;484
855;611;720;576;63;53388.09;240.82;53147.27;485;485
442;878;647;304;75;3467.25;2.85;3464.4;486;486
580;80;286;460;62;14186.84;47.08;14139.76;487;487
63;939;351;576;91;58432.01;61.29;58370.72;488;488
442;835;541;576;76;3513.48;1.49;3511.99;489;489
597;961;837;460;84;54797.4;138.84;54658.56;490;490
181;373;307;304;93;81175.05;69.5;81105.55;491;491
360;101;977;460;69;45543.45;94.79;45448.66;492;492
294;301;351;576;39;2652.39;2.83;2649.56;493;493
955;704;351;304;92;59902.12;181.0;59721.12;494;494
442;88;858;304;93;4299.39;1.75;4297.64;495;495
181;602;721;663;16;13965.6;108.25;13857.35;496;496
294;389;720;733;81;5508.81;14.31;5494.5;497;497
962;785;977;623;25;6715.25;4.38;6710.87;498;498
597;806;541;733;63;41098.05;185.75;40912.3;499;499
962;649;818;576;71;19071.31;14.34;19056.97;500;500
